id,date_string,coordinates,PowderyMildew,longitude,latitude,year,month,day,Date,Temperature_day_of_mean,Temperature_day_of_min,Temperature_day_of_max,Temperature_day_of_median,Temperature_day_before_after_mean,Temperature_day_before_after_min,Temperature_day_before_after_max,Temperature_day_before_after_median,Temperature_three_days_mean,Temperature_three_days_min,Temperature_three_days_max,Temperature_three_days_median,Temperature_one_week_mean,Temperature_one_week_min,Temperature_one_week_max,Temperature_one_week_median,Temperature_two_weeks_mean,Temperature_two_weeks_min,Temperature_two_weeks_max,Temperature_two_weeks_median,Humidity_day_of_mean,Humidity_day_of_min,Humidity_day_of_max,Humidity_day_of_median,Humidity_day_before_after_mean,Humidity_day_before_after_min,Humidity_day_before_after_max,Humidity_day_before_after_median,Humidity_three_days_mean,Humidity_three_days_min,Humidity_three_days_max,Humidity_three_days_median,Humidity_one_week_mean,Humidity_one_week_min,Humidity_one_week_max,Humidity_one_week_median,Humidity_two_weeks_mean,Humidity_two_weeks_min,Humidity_two_weeks_max,Humidity_two_weeks_median,Dew/Frost Point_day_of_mean,Dew/Frost Point_day_of_min,Dew/Frost Point_day_of_max,Dew/Frost Point_day_of_median,Dew/Frost Point_day_before_after_mean,Dew/Frost Point_day_before_after_min,Dew/Frost Point_day_before_after_max,Dew/Frost Point_day_before_after_median,Dew/Frost Point_three_days_mean,Dew/Frost Point_three_days_min,Dew/Frost Point_three_days_max,Dew/Frost Point_three_days_median,Dew/Frost Point_one_week_mean,Dew/Frost Point_one_week_min,Dew/Frost Point_one_week_max,Dew/Frost Point_one_week_median,Dew/Frost Point_two_weeks_mean,Dew/Frost Point_two_weeks_min,Dew/Frost Point_two_weeks_max,Dew/Frost Point_two_weeks_median,Wet Bulb Temperature_day_of_mean,Wet Bulb Temperature_day_of_min,Wet Bulb Temperature_day_of_max,Wet Bulb Temperature_day_of_median,Wet Bulb Temperature_day_before_after_mean,Wet Bulb Temperature_day_before_after_min,Wet Bulb Temperature_day_before_after_max,Wet Bulb Temperature_day_before_after_median,Wet Bulb Temperature_three_days_mean,Wet Bulb Temperature_three_days_min,Wet Bulb Temperature_three_days_max,Wet Bulb Temperature_three_days_median,Wet Bulb Temperature_one_week_mean,Wet Bulb Temperature_one_week_min,Wet Bulb Temperature_one_week_max,Wet Bulb Temperature_one_week_median,Wet Bulb Temperature_two_weeks_mean,Wet Bulb Temperature_two_weeks_min,Wet Bulb Temperature_two_weeks_max,Wet Bulb Temperature_two_weeks_median,Precipitation_day_of_mean,Precipitation_day_of_min,Precipitation_day_of_max,Precipitation_day_of_median,Precipitation_day_before_after_mean,Precipitation_day_before_after_min,Precipitation_day_before_after_max,Precipitation_day_before_after_median,Precipitation_three_days_mean,Precipitation_three_days_min,Precipitation_three_days_max,Precipitation_three_days_median,Precipitation_one_week_mean,Precipitation_one_week_min,Precipitation_one_week_max,Precipitation_one_week_median,Precipitation_two_weeks_mean,Precipitation_two_weeks_min,Precipitation_two_weeks_max,Precipitation_two_weeks_median,Soil Temperature_day_of_mean,Soil Temperature_day_of_min,Soil Temperature_day_of_max,Soil Temperature_day_of_median,Soil Temperature_day_before_after_mean,Soil Temperature_day_before_after_min,Soil Temperature_day_before_after_max,Soil Temperature_day_before_after_median,Soil Temperature_three_days_mean,Soil Temperature_three_days_min,Soil Temperature_three_days_max,Soil Temperature_three_days_median,Soil Temperature_one_week_mean,Soil Temperature_one_week_min,Soil Temperature_one_week_max,Soil Temperature_one_week_median,Soil Temperature_two_weeks_mean,Soil Temperature_two_weeks_min,Soil Temperature_two_weeks_max,Soil Temperature_two_weeks_median,day_of_year
232779918,2024-07-30T14:34:15-07:00,"[-117.9721858352, 34.1309916292]",True,-117.9721858352,34.1309916292,2024,7,30,2024-07-30,22.7975,16.25,29.77,21.595,22.61041666666667,16.25,29.77,21.424999999999997,22.331145833333334,16.25,29.77,21.22,24.416302083333335,16.25,33.53,23.625,24.69416666666667,16.25,33.53,23.884999999999998,37.84083333333333,23.11,54.95,39.22,38.87583333333334,23.11,59.31,40.265,43.639166666666675,23.11,87.72,43.730000000000004,43.789739583333336,23.11,87.72,44.16,45.18855555555555,23.11,87.72,45.035,5.339583333333334,3.31,7.34,5.29,5.680833333333333,3.18,7.6,5.635,7.359583333333333,3.18,14.44,6.925000000000001,9.9959375,3.18,14.44,11.305,10.747083333333332,3.18,15.97,11.245000000000001,14.069583333333334,10.8,17.43,13.67,14.146041666666667,10.8,17.55,13.73,14.845729166666665,10.8,19.19,14.7,17.206666666666667,10.8,23.68,17.185000000000002,17.720944444444445,10.8,23.68,17.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026041666666666666,0.0,0.01,0.0,0.0005277777777777778,0.0,0.05,0.0,26.942916666666665,19.17,35.13,26.395000000000003,26.84479166666667,19.0,35.13,26.395000000000003,27.234687499999996,19.0,35.13,26.425,29.12177083333333,19.0,38.38,28.91,29.076027777777774,19.0,38.38,28.814999999999998,212
147769878,2022-05-09T15:37:45+08:00,"[120.68619, 36.36645]",True,120.68619,36.36645,2022,5,9,2022-05-09,13.147499999999999,8.19,18.4,12.375,13.870416666666666,8.02,21.84,12.855,15.257916666666667,8.02,26.29,14.28,16.234895833333336,8.02,26.49,14.915,15.241833333333332,6.07,26.49,14.47,72.86916666666667,50.66,92.61,76.46000000000001,63.38333333333333,27.67,92.61,64.465,63.00177083333333,26.41,100.0,63.0,63.335520833333334,25.46,100.0,66.38,63.65925000000001,22.44,100.0,64.67,7.953333333333334,6.78,10.14,7.66,6.09,2.13,10.14,7.005000000000001,7.132708333333333,-0.7,13.3,7.27,8.029427083333333,-0.7,13.3,8.355,7.1945,-3.09,16.46,7.33,10.550833333333333,7.62,13.18,10.925,9.980208333333334,6.07,13.18,10.675,11.195,6.07,18.04,11.155000000000001,12.1321875,6.07,18.04,12.28,11.218388888888889,3.3,21.0,11.24,0.16125,0.0,2.54,0.0,0.085,0.0,2.54,0.0,0.05437500000000001,0.0,2.54,0.0,0.027187500000000003,0.0,2.54,0.0,0.12211111111111109,0.0,8.3,0.0,14.847499999999998,10.98,18.48,14.64,15.682916666666666,10.88,22.65,15.2,16.821770833333332,10.88,25.81,16.29,17.276145833333334,10.02,25.81,16.785,16.25438888888889,7.23,25.81,15.805,129
113917280,2022-04-30T17:19:49+02:00,"[18.6614185944, 46.7240564005]",True,18.6614185944,46.7240564005,2022,4,30,2022-04-30,14.60875,5.74,21.37,14.65,14.374166666666667,5.74,21.37,14.02,13.730624999999998,5.74,21.37,12.855,13.624947916666665,5.74,21.37,13.115,11.389194444444444,0.19,21.37,10.735,62.698333333333345,37.51,93.58,70.125,61.492916666666666,33.65,93.58,66.42,67.94802083333333,33.65,95.95,70.60499999999999,69.90276041666667,33.65,100.0,71.225,68.02430555555556,29.67,100.0,69.58500000000001,6.795416666666667,4.04,10.54,6.385,6.21875,3.46,10.54,6.25,7.249791666666666,3.46,10.54,7.575,7.694010416666667,3.46,11.42,7.82,5.077194444444444,-4.0,13.57,6.765,10.701666666666666,5.27,13.93,11.780000000000001,10.296041666666667,5.27,13.93,11.06,10.490104166666667,5.27,13.93,10.565,10.6596875,5.27,14.35,10.585,8.233277777777777,-0.56,15.55,8.76,0.005416666666666667,0.0,0.03,0.0,0.048125,0.0,0.89,0.0,2.4446875,0.0,27.21,0.175,1.6976041666666666,0.0,27.21,0.18,1.9609722222222223,0.0,58.15,0.11,13.960416666666665,8.53,18.82,14.57,13.937083333333334,8.53,18.82,14.045,13.456458333333336,8.53,18.82,13.3,13.167916666666668,8.53,18.82,12.855,11.296083333333334,3.69,18.82,11.05,120
120387745,2022-06-05T15:05:30-04:00,"[-73.9523474281, 40.7704672147]",True,-73.9523474281,40.7704672147,2022,6,5,2022-06-05,17.15041666666667,9.98,23.14,17.275,18.01875,9.98,25.09,17.825000000000003,18.748124999999998,9.98,25.09,18.535,19.633177083333333,9.98,31.33,19.705,18.702583333333333,9.37,31.33,18.535,63.70374999999999,39.85,90.82,62.385,66.95645833333333,39.85,90.82,68.97999999999999,76.88864583333333,39.85,99.17,83.13,78.1925,39.85,100.0,83.495,79.80883333333334,39.85,100.0,84.54,9.397083333333333,6.27,12.33,9.100000000000001,11.083125,6.27,16.6,11.370000000000001,14.046979166666668,6.27,20.52,14.92,15.254166666666668,6.27,22.97,15.41,14.762055555555555,6.27,22.97,14.82,13.275,9.22,16.84,13.045,14.552083333333334,9.22,19.45,14.235,16.398333333333333,9.22,22.48,16.515,17.44390625,9.22,26.28,17.015,16.732444444444447,9.17,26.28,16.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6559375000000003,0.0,31.14,0.0,3.2832291666666666,0.0,77.17,0.03,3.3646944444444444,0.0,77.17,0.03,17.338333333333335,13.21,21.3,17.05,18.036041666666666,13.21,22.61,17.725,18.571354166666666,13.21,22.61,18.525,19.325833333333332,13.21,27.32,19.33,18.441999999999997,11.26,27.32,18.365000000000002,156
184449823,2023-09-22T12:27:01-05:00,"[-88.0494795693, 41.8134746196]",True,-88.0494795693,41.8134746196,2023,9,22,2023-09-22,19.64375,15.93,26.97,18.009999999999998,19.736041666666665,15.9,26.97,18.255,18.538958333333333,12.45,26.97,17.525,17.484270833333333,9.21,26.97,16.545,17.629444444444445,9.21,28.7,16.62,74.30333333333334,39.61,93.34,73.775,72.81625,39.61,93.34,76.245,73.55666666666667,39.61,93.34,75.78999999999999,72.96385416666668,22.42,100.0,75.955,72.42008333333334,22.42,100.0,76.51,14.402916666666664,12.1,17.1,14.504999999999999,14.169374999999997,11.7,17.1,14.35,13.352291666666666,9.72,17.1,13.315000000000001,11.931927083333333,1.91,17.1,12.434999999999999,11.913333333333334,1.91,17.1,12.15,17.023333333333333,15.22,19.82,16.205,16.9525,14.46,19.82,16.845,15.945416666666667,11.19,20.37,15.415,14.707812499999998,8.38,20.37,14.780000000000001,14.771027777777777,8.38,20.75,14.69,1.434583333333333,0.0,10.37,0.18,2.4491666666666667,0.0,19.47,0.97,4.737291666666667,0.0,82.83,0.6,5.932447916666667,0.0,82.83,0.18,4.672472222222222,0.0,92.82,0.065,18.931250000000002,16.44,22.91,18.299999999999997,18.900208333333335,15.74,22.91,18.395,17.746458333333333,13.88,22.91,16.98,17.19484375,11.5,23.46,16.685000000000002,17.93241666666667,11.5,26.37,17.63,265
188080439,2023-10-18T10:36:00+02:00,"[6.9456797552000005, 46.9988705082]",True,6.9456797552000005,46.9988705082,2023,10,18,2023-10-18,12.417916666666665,9.78,15.67,12.41,11.648541666666667,5.63,17.63,11.91,9.28875,2.32,17.63,9.735,12.631979166666667,2.32,24.57,12.68,13.974944444444446,2.32,25.88,13.815000000000001,81.28458333333333,75.73,90.18,79.535,74.946875,46.55,90.18,79.25,74.410625,42.78,97.15,79.25,68.69390625,30.07,97.15,71.41499999999999,61.603305555555565,20.34,100.0,62.175,9.2875,6.49,11.72,10.295,7.1258333333333335,1.48,11.72,6.73,4.630520833333333,-0.47,11.72,3.91,6.416979166666667,-0.47,13.33,6.68,5.832138888888889,-1.03,13.33,6.145,10.852083333333333,8.14,13.69,11.33,9.387291666666668,3.69,13.69,9.635,6.959791666666668,1.65,13.69,6.07,9.524427083333334,1.65,15.79,9.99,9.903472222222222,1.65,16.17,10.075,5.360833333333333,0.03,24.79,1.875,2.6966666666666668,0.0,24.79,0.1,1.494375,0.0,24.79,0.03,2.2127083333333335,0.0,24.79,0.02,1.1925277777777779,0.0,24.79,0.0,11.382083333333332,9.54,13.59,11.725000000000001,10.686041666666668,5.49,14.87,11.09,9.710729166666667,5.34,14.87,9.84,12.451302083333333,5.34,20.28,12.26,12.939444444444446,5.34,21.26,12.59,291
187939306,2023-10-17T12:00:17-05:00,"[-87.5884691478, 41.7950236187]",True,-87.5884691478,41.7950236187,2023,10,17,2023-10-17,12.496666666666668,9.04,15.94,12.505,12.429791666666667,9.04,15.94,12.635000000000002,12.639062500000001,9.04,15.94,12.72,13.101927083333335,8.88,17.71,13.06,14.339083333333335,8.88,26.11,13.205,70.4025,54.93,86.06,70.66,74.61604166666666,54.93,86.06,78.21000000000001,76.72489583333333,54.93,91.5,78.495,74.28541666666666,34.72,91.83,77.485,72.46005555555556,34.72,95.29,75.30000000000001,7.107916666666665,6.55,8.47,7.035,7.961874999999999,6.55,9.48,7.455,8.595625,6.55,11.41,8.995000000000001,8.41546875,1.83,13.2,9.04,9.22461111111111,1.83,18.91,9.0,9.803333333333333,7.94,11.91,9.92,10.196458333333334,7.94,11.91,10.55,10.617604166666666,7.94,12.07,10.74,10.758854166666666,6.04,14.57,10.955,11.781888888888888,6.04,20.7,10.94,0.0,0.0,0.0,0.0,0.07645833333333334,0.0,0.95,0.0,3.904166666666667,0.0,72.67,0.195,6.274739583333333,0.0,144.81,0.1,4.565027777777778,0.0,144.81,0.11499999999999999,10.180833333333334,6.27,14.71,9.92,11.023125,6.27,14.71,11.495000000000001,11.679583333333332,6.27,14.71,12.1,11.967395833333333,6.01,16.63,12.425,13.684,6.01,25.06,12.995000000000001,290
236462668,2024-06-29T11:57:23+02:00,"[8.8975457847, 45.9989332099]",True,8.8975457847,45.9989332099,2024,6,29,2024-06-29,21.207916666666666,18.81,23.72,20.990000000000002,22.329791666666665,18.81,27.52,21.775,20.930104166666666,15.61,27.52,20.88,18.938958333333332,11.39,27.52,19.165,18.736944444444443,11.39,27.52,18.84,86.60333333333334,76.4,92.71,89.41499999999999,79.64229166666667,48.56,92.71,82.05,80.93260416666668,48.56,95.73,83.625,78.98890625,48.56,95.77,81.36,81.06708333333334,48.56,99.74,82.39,18.827916666666667,17.0,19.73,19.075,18.399583333333336,15.14,20.86,18.76,17.308645833333333,12.79,20.86,17.384999999999998,15.01921875,8.49,20.86,15.385,15.228666666666669,8.49,20.86,15.41,20.017916666666668,17.9,21.57,20.055,20.364166666666666,17.82,22.53,20.46,19.11916666666667,14.2,22.53,19.605,16.979270833333334,9.94,22.53,17.195,16.982666666666667,9.94,22.53,17.225,8.328333333333333,0.69,32.47,1.5,4.46625,0.0,32.47,1.005,4.368645833333334,0.0,32.47,1.125,5.435000000000001,0.0,32.47,1.655,8.057055555555555,0.0,134.02,1.5150000000000001,20.079583333333332,18.4,21.97,19.895,20.669375,17.66,24.23,20.52,19.395104166666666,13.85,24.23,19.15,17.88421875,12.43,24.23,18.055,17.744833333333332,11.54,24.23,17.93,181
220708729,2024-06-05T08:38:33-07:00,"[-123.44253, 48.4999633333]",True,-123.44253,48.4999633333,2024,6,5,2024-06-05,11.030000000000001,7.94,14.24,11.6,10.667708333333332,7.94,14.24,10.885,10.421770833333333,7.94,14.24,10.535,10.392239583333334,6.83,15.75,10.365,10.094555555555555,6.34,15.75,9.765,80.62666666666667,63.52,97.65,77.97,83.66270833333333,63.52,97.65,86.81,87.2034375,63.52,97.84,91.025,85.93479166666668,61.8,98.22,90.11500000000001,86.32052777777777,53.52,98.22,90.38,7.6225,6.87,8.51,7.545,7.883958333333335,6.87,10.25,7.61,8.3028125,6.87,11.13,7.805,8.018385416666668,5.91,11.13,7.7,7.788277777777778,5.15,11.13,7.735,9.325416666666667,7.72,10.88,9.5,9.275416666666667,7.72,10.9,9.27,9.362291666666666,7.69,11.75,9.27,9.2053125,6.68,12.15,9.165,8.941305555555555,5.8,12.15,8.92,0.9166666666666666,0.04,2.9,0.5900000000000001,3.7375000000000003,0.04,20.52,1.43,7.567708333333333,0.04,30.17,4.105,4.545416666666667,0.0,30.17,1.52,4.054805555555555,0.0,30.17,1.8450000000000002,12.112499999999999,8.41,15.78,12.15,11.57,8.41,15.78,11.55,11.239895833333334,8.41,15.78,11.085,11.311250000000001,7.42,16.5,11.225000000000001,11.02311111111111,7.19,16.5,10.81,157
158807457,2023-05-01T18:17:02+01:00,"[-1.6724283333, 55.15385]",True,-1.6724283333,55.15385,2023,5,1,2023-05-01,8.840416666666666,5.09,12.8,8.18,9.326666666666666,5.09,12.8,9.26,8.898854166666666,5.09,13.3,8.395,7.125364583333333,-0.59,13.3,7.215,7.479333333333333,-0.59,14.16,7.244999999999999,89.34083333333335,79.31,100.0,89.65,91.85104166666667,79.31,100.0,92.65,91.09739583333332,67.9,100.0,92.905,85.56781249999999,53.23,100.0,89.92,85.24258333333333,52.24,100.0,90.87,7.203749999999999,4.02,9.38,7.74,8.079166666666667,4.02,10.79,8.375,7.496874999999999,4.02,10.79,7.1850000000000005,4.707447916666666,-1.12,10.79,5.31,4.97825,-1.12,10.79,5.405,8.02125,4.56,11.08,7.785,8.7025,4.56,11.46,8.754999999999999,8.1971875,4.56,11.46,7.9350000000000005,5.9160416666666675,-0.43,11.46,6.51,6.228583333333333,-0.43,11.46,6.27,1.7308333333333332,0.2,6.24,0.62,2.6950000000000003,0.18,12.38,1.295,2.2690625,0.18,12.38,1.4,1.36890625,0.0,12.38,0.6,1.7585277777777777,0.0,56.34,0.255,9.069583333333332,7.04,11.46,8.7,9.073541666666667,7.04,11.46,8.91,8.804062499999999,6.14,11.86,8.629999999999999,7.198802083333334,1.41,11.86,7.605,7.6218611111111105,1.41,13.24,7.725,121
111237376,2022-04-12T10:48:31-05:00,"[-89.7392629722, 31.8798959722]",True,-89.7392629722,31.8798959722,2022,4,12,2022-04-12,20.61916666666667,16.63,26.0,20.115,19.550208333333334,12.79,26.0,19.61,16.1884375,2.46,26.0,17.494999999999997,16.243645833333332,2.46,29.29,17.055,16.222972222222225,2.46,29.29,17.04,90.33708333333333,64.54,100.0,97.155,89.42208333333333,64.54,100.0,95.355,81.15979166666666,36.3,100.0,88.2,80.04208333333334,36.3,100.0,85.11500000000001,78.91147222222223,36.3,100.0,85.57,18.834999999999997,16.65,20.29,19.189999999999998,17.605,12.76,20.29,17.995,12.488124999999998,0.84,20.29,13.219999999999999,12.323333333333332,0.84,22.08,12.875,12.023250000000003,0.84,22.08,11.455,19.72708333333333,16.65,22.42,19.835,18.578333333333333,12.79,22.42,19.365,14.339062499999999,1.65,22.42,16.23,14.284114583333334,1.65,24.95,14.195,14.123611111111112,1.65,24.95,14.02,13.113750000000001,0.39,111.03,2.6550000000000002,10.761458333333332,0.15,111.03,1.8450000000000002,5.388541666666666,0.0,111.03,0.155,8.141510416666666,0.0,209.95,0.065,6.851388888888889,0.0,209.95,0.0,19.223333333333333,16.93,21.42,19.59,18.097708333333333,13.58,21.42,18.575,15.198854166666669,6.33,21.42,15.9,15.890937500000001,6.33,24.52,16.27,15.82986111111111,6.33,24.52,16.12,102
162939644,2023-05-21T14:16:00+02:00,"[15.7818704, 48.5903583997]",True,15.7818704,48.5903583997,2023,5,21,2023-05-21,17.1725,10.64,23.04,16.59,16.100833333333334,8.56,23.04,15.695,13.190729166666666,4.88,23.04,12.719999999999999,11.730364583333333,4.88,23.04,10.65,11.32525,3.39,23.04,10.47,77.0525,53.89,100.0,81.92500000000001,79.74583333333332,53.89,100.0,82.44,78.55593750000001,53.51,100.0,81.92500000000001,82.88036458333333,53.51,100.0,87.55,80.277,44.5,100.0,85.005,13.017499999999998,11.51,15.15,13.165,12.438333333333333,8.4,15.15,12.969999999999999,9.3221875,3.1,15.15,9.995000000000001,8.715364583333333,3.1,15.15,8.765,7.725361111111112,2.08,15.15,8.0,15.095,11.41,18.15,15.07,14.269374999999998,8.48,18.15,14.54,11.256145833333333,4.53,18.15,11.530000000000001,10.222864583333333,4.53,18.15,9.385000000000002,9.525444444444444,2.8,18.15,9.075,0.1475,0.0,0.63,0.04,0.24312500000000004,0.0,1.08,0.12,0.21083333333333334,0.0,1.52,0.08499999999999999,6.663541666666666,0.0,34.84,0.505,4.196000000000001,0.0,34.84,0.255,15.647916666666665,11.41,19.66,15.790000000000001,14.676250000000001,9.54,19.66,15.094999999999999,12.435833333333333,6.67,19.66,12.035,11.478072916666667,6.67,19.66,10.684999999999999,11.401444444444445,6.67,19.66,10.795,141
78652359,2021-05-13T18:19:08-07:00,"[-119.6241054993, 49.5717926382]",True,-119.6241054993,49.5717926382,2021,5,13,2021-05-13,9.036666666666667,2.76,16.57,7.73,7.65625,2.4,16.57,7.04,7.537395833333332,-0.53,16.57,6.984999999999999,6.400729166666667,-3.69,18.71,5.74,6.468055555555556,-3.69,18.71,5.904999999999999,72.71708333333333,40.39,100.0,76.11500000000001,76.07916666666667,40.39,100.0,75.655,70.5253125,30.47,100.0,72.38,69.84869791666667,30.47,100.0,72.04499999999999,70.12233333333333,27.45,100.0,72.75999999999999,3.5975,2.67,8.04,3.26,3.2175,-1.32,8.04,3.3049999999999997,1.7182291666666665,-1.65,8.04,1.395,0.5091145833333333,-5.54,8.71,0.02,0.6286944444444444,-5.54,8.71,0.21,6.31625,2.85,9.82,5.8100000000000005,5.435833333333332,0.72,9.82,5.465,4.627083333333334,-0.24,9.82,4.824999999999999,3.454166666666667,-2.67,12.11,3.04,3.547972222222222,-2.67,12.11,3.4050000000000002,0.6029166666666667,0.0,1.4,0.54,1.8595833333333331,0.0,9.12,0.645,1.0729166666666667,0.0,9.12,0.26,0.8661458333333334,0.0,9.12,0.22,0.6251666666666666,0.0,9.12,0.12,6.29375,2.41,10.92,6.18,5.505,2.01,10.92,5.390000000000001,5.257604166666667,0.14,10.92,5.15,4.838020833333334,0.01,11.94,4.51,4.824777777777778,0.01,11.94,4.67,133
18522253,2018-11-19T16:24:00-08:00,"[-120.886935, 39.158939]",True,-120.886935,39.158939,2018,11,19,2018-11-19,8.469166666666666,2.02,18.48,5.5649999999999995,8.971458333333333,2.02,19.5,5.71,9.169375,1.55,19.5,6.68,9.300260416666667,1.55,19.65,7.265,9.574388888888889,1.55,21.71,7.51,23.654583333333335,11.92,33.89,24.355,24.467083333333335,10.44,36.45,27.86,23.26427083333333,9.08,36.45,23.985,19.50208333333333,6.19,36.45,18.775,18.468583333333335,3.3,40.48,17.605,-11.195,-14.07,-8.75,-11.25,-10.598541666666668,-14.07,-8.19,-10.8,-11.049375,-14.07,-8.19,-11.26,-12.998489583333333,-18.54,-8.19,-12.47,-13.737805555555555,-21.81,-2.14,-13.175,-1.3620833333333333,-5.08,3.83,-2.635,-0.8139583333333333,-5.08,3.92,-1.71,-0.9405208333333333,-5.08,3.92,-1.8050000000000002,-1.849270833333333,-7.4,3.92,-2.29,-2.0817777777777775,-8.68,5.72,-2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.916250000000001,4.59,12.92,7.59,8.295208333333333,4.59,13.79,7.455,7.5628125,2.78,13.79,6.965,7.828906249999999,2.78,13.92,7.375,8.513166666666667,2.59,16.73,8.245000000000001,323
47505392,2020-05-25T16:54:00-04:00,"[-73.5766489893, 40.6411719091]",True,-73.5766489893,40.6411719091,2020,5,25,2020-05-25,13.414166666666667,11.35,15.3,13.285,13.036875,10.2,15.43,12.98,13.684583333333334,10.2,17.84,13.825,12.660052083333332,7.68,17.84,12.535,12.347916666666666,5.29,19.84,12.22,93.22291666666666,89.9,96.54,93.455,88.27187499999998,75.36,96.54,90.32,90.00156250000002,75.36,98.94,90.72,85.17583333333334,61.07,98.94,86.245,82.48277777777778,47.27,98.94,84.28999999999999,12.325833333333334,10.71,13.61,12.465,11.106249999999998,7.48,13.61,11.305,12.036041666666668,7.48,15.11,12.280000000000001,10.151354166666666,5.83,15.11,10.280000000000001,9.301861111111112,-1.1,15.2,9.79,12.870416666666666,11.1,14.45,12.98,12.071666666666667,8.93,14.45,12.43,12.860416666666666,8.93,16.47,13.09,11.405625,7.07,16.47,11.07,10.824833333333332,3.75,16.95,10.815000000000001,0.7808333333333334,0.04,2.31,0.73,0.6822916666666666,0.04,2.31,0.445,3.129375,0.01,27.4,0.785,1.5671875000000002,0.0,27.4,0.05,1.5528333333333333,0.0,52.36,0.01,15.219583333333333,11.51,18.63,15.489999999999998,14.81375,11.46,18.63,14.75,15.330729166666666,9.06,21.01,15.385,13.82265625,5.85,21.01,13.774999999999999,13.41322222222222,5.16,22.53,13.555,146
46573188,2020-05-17T17:35:00-04:00,"[-73.519798, 40.691364]",True,-73.519798,40.691364,2020,5,17,2020-05-17,11.883333333333335,10.78,13.26,11.645,13.802291666666667,10.78,19.84,13.14,13.738020833333332,8.2,19.84,13.195,11.620833333333332,4.22,19.84,11.754999999999999,10.989916666666666,2.73,19.84,11.045,86.57833333333333,77.52,94.83,88.625,84.54208333333334,60.02,95.87,88.775,84.54656250000001,60.02,96.77,86.15,78.43442708333333,47.27,98.47,79.725,77.54094444444443,47.27,99.22,79.15,9.688333333333333,9.2,10.86,9.594999999999999,11.118958333333333,9.2,14.98,11.015,11.073541666666666,5.36,15.2,11.015,7.787916666666667,-1.1,15.2,7.654999999999999,7.016000000000001,-2.33,15.2,6.82,10.785000000000002,10.32,11.36,10.73,12.460416666666667,10.32,15.85,11.44,12.405833333333334,6.79,16.95,11.8,9.704322916666667,2.78,16.95,9.675,9.002916666666668,0.89,16.95,8.844999999999999,0.18583333333333332,0.0,0.92,0.0,0.5379166666666667,0.0,5.34,0.0,1.0932291666666667,0.0,25.42,0.04,1.344375,0.0,52.36,0.0,1.6615277777777777,0.0,52.36,0.01,14.559583333333334,12.08,17.67,13.985,16.253333333333334,12.08,22.53,16.130000000000003,15.153854166666667,6.09,22.53,15.77,12.362031250000001,3.12,22.53,12.59,11.951722222222225,3.12,22.53,11.98,138
47890636,2020-05-30T20:20:00+03:00,"[24.324725, 55.7384194444]",True,24.324725,55.7384194444,2020,5,30,2020-05-30,12.936666666666667,6.86,16.94,13.945,12.525416666666667,6.24,17.3,13.855,12.846145833333333,6.18,19.94,13.805,11.886249999999999,1.71,19.94,11.72,10.087805555555557,1.71,19.94,9.7,72.22083333333335,50.85,94.78,73.5,71.76979166666666,47.16,95.01,72.77000000000001,74.04958333333333,45.41,100.0,76.37,76.63041666666668,35.73,100.0,81.525,77.462,35.73,100.0,82.275,7.73125,5.92,10.27,7.3100000000000005,7.155416666666667,5.51,10.27,6.82,7.872604166666666,5.51,12.55,7.745,7.41328125,2.09,12.55,7.4350000000000005,5.879694444444444,0.0,12.55,5.949999999999999,10.334583333333333,6.41,12.12,11.795,9.840208333333333,5.88,12.12,10.885000000000002,10.358854166666667,5.88,14.48,11.13,9.649375000000001,1.97,14.48,10.15,7.9835,1.95,14.48,7.529999999999999,0.8729166666666665,0.0,4.96,0.015,0.46270833333333333,0.0,4.96,0.02,0.3542708333333333,0.0,4.96,0.03,0.9773437499999998,0.0,18.3,0.05,1.4896944444444444,0.0,23.13,0.16,12.00875,9.08,14.02,12.905,11.840624999999998,8.69,14.34,12.175,12.127916666666666,8.67,15.74,12.43,11.102812499999999,4.43,15.74,11.04,9.53625,4.37,15.74,9.22,151
